Invoice No.,Item Name
21576,"['Calzones Veg (Calzone Paneer)', 'Baked Vada Pav', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Baked Vada Pav', 'Classic Frappe (350 ML)']"
21577,['Kaapicino (250 ML)']
21578,"['Flat White 250 Ml', 'ALMOND MILK (200 ML)']"
21579,"['Almond Frappe (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'Baked Pav Bhaji', 'Papparoti (Plain)']"
21580,['Almond Frappe (450 ML)']
21581,['Double Restritto 44 Ml']
21582,"['Sea Salt Dark Mocha Frappe (350 ML)', 'Cafe Mocha (250 ML)']"
21583,"['Kaapicino (250 ML)', 'Americano (250 ML)']"
21584,['Iced Americano (450 Ml)']
21585,['Kaapicino (250 ML)']
21586,['Iced Americano (450 ML)']
21587,"['Americano (250 ML)', 'Sea Salt Dark Mocha (250 ML)']"
21588,"['Flat White 250 Ml', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon']"
21589,['Americano (250 ML)']
21590,"['Americano (350 ML)', 'Baked Vada Pav']"
21591,['Iced Mocha (450 ML)']
21592,['South Indian Filter Kaapi (250 ML)']
21593,['South Indian Filter Kaapi (150 ML)']
21594,['South Indian Filter Kaapi (150 ML)']
21595,['Iced Latte (350 ML)']
21596,"['Cappucino (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'Papparoti (Add On Nutella sauce)']"
21597,['South Indian Filter Kaapi (150 ML)']
21598,"['South Indian Filter Kaapi (150 ML)', 'Hot Chocolate (250 ML)', 'Almond Honey Latte (250 ML)']"
21599,['Baked Vada Pav']
21600,"['Origanal South Indian Frappe (350 ML)', 'Vanilla Praline (350 ML)']"
21601,"['Classic Frappe (350 ML)', 'Chicken Calzone', 'Baked Vada Pav']"
21602,"['Origanal South Indian Frappe (350 ML)', 'OAT MILK (200 ML)']"
21603,['Kaapicino (250 ML)']
21604,"['Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Cappucino (250 ML)', 'Cappucino (250 ML)', 'Papparoti (Add On Nutella sauce)', 'Spicy Banana Chips  60 Gm']"
21605,"['Classic Frappe (350 ML)', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
21606,"['Sea Salt Dark Mocha Frappe (350 ML)', 'ALMOND MILK (200 ML)']"
21607,"['Mix Tartlet 3 Pcs (chocolate Tartlet)', 'Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet)', 'Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)', 'Vietnamese (350 ML)', 'Madagascar Chocochip Frappe (350 ML)']"
21608,['Iced Latte (350 ML)']
21609,"['South Indian Filter Kaapi (150 ML)', 'Origanal South Indian Frappe (350 ML)']"
21610,['Classic Frappe (350 ML)']
21611,['Classic Frappe (450 ML)']
21612,"['Madagascar Chocochip Frappe (350 ML)', 'Baked Vada Pav']"
21613,"['Vietnamese (350 ML)', 'Hot Chocolate (250 ML)']"
21614,['Iced Latte (350 ML)']
21615,['Origanal South Indian Frappe (350 ML)']
21616,['Iced Latte (350 ML)']
21617,"['Origanal South Indian Frappe (350 ML)', 'Chicken Calzone']"
21618,"['South Indian Filter Kaapi (250 ML)', 'South Indian Filter Kaapi (250 ML)']"
21619,['South Indian Filter Kaapi (150 ML)']
21620,"['Cafe Mocha (250 Ml)', 'Madagascar Chocochip Frappe (350 Ml)']"
21621,"['Iced Mocha (350 ML)', 'ALMOND MILK (200 ML)']"
21622,"['Cafe Latte (250 ML)', 'MANGO JUICE', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
21623,['Cappucino (250 ML)']
21624,['Kaapicino (250 ML)']
21625,"['Cafe Latte (350 ML)', 'Add On Syrup (Add On Caramel Syrup)', 'Chicken Calzone', 'Calzones Veg (Calzone Paneer)']"
21626,"['South Indian Filter Kaapi (150 ML)', 'PINAPPLE JUICE']"
21627,"['Vietnamese (450 ML)', 'Classic Frappe (350 ML)']"
21628,"['Berliners (Nutella Berliner)', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
21629,['Origanal South Indian Frappe (350 ML)']
21630,"['Cafe Latte (250 ML)', 'Espresso Tonic (Tonic Water)', 'Papparoti (Add On Nutella sauce)', 'Papparoti (Plain)']"
21631,['Madagascar Hot Chocolate (250 ML)']
21632,"['South Indian Filter Kaapi (250 ML)', 'OAT MILK (150 ML)', 'Iced Latte (350 ML)']"
21633,"['South Indian Filter Kaapi (250 ML)', 'Hyderabadi Chicken Keema Pav', 'Madagascar Hot Chocolate (250 ML)']"
21634,"['Caramel Frappe (350 ML)', 'Hazelnut Frappe (350 ML)']"
21635,"['Hazelnut Frappe (350 ML)', 'Iced Latte (350 ML)']"
21636,"['Nariyal Irish Cream Frappe (350 ML)', 'Baked Vada Pav', 'Baked Pav Bhaji']"
21637,['Plain Nankhatai Veg']
21638,"['Nariyal Irish Cream Frappe (350 ML)', 'Madagascar Hot Chocolate (250 ML)', 'Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner)', 'Berliner Mix 3 Pcs (Nutella Berliner)', 'Berliners (Lotus Biscoff Berliner)']"
21639,"['Baked Vada Pav', 'Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Mix Tartlet 3 Pcs (kodai cheese tartlet)', 'Mix Tartlet 3 Pcs (salted Caramel  tartlet)']"
21640,"['Vietnamese (350 ML)', 'Madagascar Chocochip Frappe (350 ML)', 'Hot Chocolate (250 ML)']"
21641,"['Classic Frappe (350 ML)', 'Iced Latte (350 ML)', 'Vietnamese (350 ML)']"
21642,"['Vietnamese (450 ML)', 'Hyderabadi Chicken Keema Pav', 'Chicken Calzone']"
21643,['Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']
21644,['Cappucino (250 ML)']
21645,['South Indian Filter Kaapi (250 ML)']
21646,"['Caramel Frappe (350 ML)', 'ALMOND MILK (200 ML)']"
21647,['Iced Americano (450 ML)']
21648,['Cappucino (250 ML)']
21649,['Baked Vada Pav']
21650,"['Kaapicino (250 ML)', 'Baked Vada Pav']"
21651,['Iced Americano (350 ML)']
21652,['Americano (250 ML)']
21653,['Cappucino (250 ML)']
21654,['Iced Latte (350 ML)']
21655,['South Indian Filter Kaapi (150 ML)']
21656,['Americano (250 ML)']
21657,['Iced Americano (350 ML)']
21658,"['Cappucino (250 ML)', 'Kaapicino (250 ML)', 'Americano (250 ML)']"
21659,"['Kodai Shroom 250 GM', 'Almond Frappe (450 ML)']"
21660,['Vietnamese (350 ML)']
21661,"['South Indian Filter Kaapi (250 ML)', 'Rosella Cheesecake Berliner', 'South Indian Filter Kaapi (250 ML)', 'Tartlets (Salted Caramel Tartlet)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS)']"
21662,['Americano (350 ML)']
21663,"['Cappucino (250 ML)', 'South Indian Filter Kaapi (150 ML)']"
21664,"['Sea Salt Dark Mocha Frappe (350 ML)', 'Iced Latte (350 ML)']"
21665,['Hot Chocolate (250 ML)']
21666,"['Mix Berliner  2 Pcs (Nutella Berliner)', 'Rosella Cheesecake Berliner']"
21667,['Hyderabadi Chicken Keema Pav']
21668,['South Indian Filter Kaapi (150 ML)']
21669,['Hot Chocolate (250 ML)']
21670,"['Baked Vada Pav', 'Origanal South Indian Frappe (350 ML)', 'Hazelnut Frappe (450 ML)']"
21671,"['Choco-crinkle-cookies (with Egg) (COMBO 3 PCS)', 'Pappa Roti (Add On Nutella sauce)', 'Origanal South Indian Frappe (350 ML)']"
21672,"['Origanal South Indian Frappe (350 ML)', 'Sea Salt Dark Mocha (250 ML)']"
21673,['Choco-crinkle-cookies (COMBO 3 PCS)']
21674,"['ESPRESSO (30 ML)', 'Baked Pav Bhaji']"
21675,['Cappucino (250 ML)']
21676,['Flat White 250 Ml']
21677,"['Hazelnut Frappe (350 ML)', 'Origanal South Indian Frappe (350 ML)', 'Calzones Veg (Calzone Veg)', 'Spicy Banana Chips  60 Gm']"
21678,['Hot Chocolate (350 ML)']
21679,"['Double Restritto 44 Ml', 'Double Restritto 44 Ml', 'South Indian Filter Kaapi (150 ML)']"
21680,"['Iced Americano (350 ML)', 'Add On Syrup (Add On Irish Syrup)']"
21681,['Hot Chocolate (250 ML)']
21682,"['Sea Salt Dark Mocha (250 ML)', 'Chicken Calzone']"
21683,"['Cappucino (250 ML)', 'Kaapicino (250 ML)', 'Add On Syrup (Add On Irish Syrup)']"
21684,['Iced Latte (350 ML)']
21685,['Hot Chocolate (250 ML)']
21686,"['Irish Americano (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'Americano (350 ML)']"
21687,['Origanal South Indian Frappe (350 ML)']
21688,['Iced Latte (350 ML)']
21689,"['Hazelnut Frappe (450 ML)', 'Calzones Veg (Calzone Veg)']"
21690,['Cappucino (250 ML)']
21691,"['Hazelnut Frappe (350 ML)', 'Hot Chocolate (250 ML)']"
21692,['Cappucino (350 ML)']
21693,"['Iced Latte (350 ML)', 'Iced Mocha (350 ML)', 'Chicken Calzone']"
21694,"['Madagascar Chocochip Frappe (350 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
21695,"['South Indian Filter Kaapi (150 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
21696,['Iced Latte (350 ML)']
21697,"['South Indian Filter Kaapi (250 ML)', 'Hyderabadi Chicken Keema Pav', 'South Indian Filter Kaapi (250 ML)', 'South Indian Filter Kaapi (250 ML)']"
21698,['South Indian Filter Kaapi (150 ML)']
21699,['Berliners (Nutella Berliner)']
21700,"['Aeropress', 'Iced Americano (350 ML)', 'Add On Syrup (Add On Tiramisu Syrup)']"
21701,['Nariyal Irish Cream Frappe (350 ML)']
21702,"['Origanal South Indian Frappe (350 ML)', 'Bon Bon (350 ML)']"
21703,"['Berliners (Blueberry Cheese Cake Berliner)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
21704,['Vietnamese (450 ML)']
21705,['South Indian Filter Kaapi (150 ML)']
21706,['South Indian Filter Kaapi (150 ML)']
21707,"['Origanal South Indian Frappe (450 ML)', 'Iced Mocha (450 ML)', 'Papparoti (Add On Nutella sauce)']"
21708,"['Irish Americano (250 ML)', 'Almond Honey Latte (250 ML)']"
21709,"['Americano (250 ML)', 'Papparoti (Plain)']"
21710,"['Vietnamese (350 ML)', 'Madagascar Chocochip Frappe (350 ML)']"
21711,"['Cafe Latte (250 ML)', 'Add On Syrup (Add On hazelnuts Syrup)']"
21712,['Hot Chocolate (250 ML)']
21713,"['Bon Bon (350 ML)', 'Hot Chocolate (250 ML)']"
21714,['Hot Chocolate (250 Ml)']
21715,"['Madagascar Chocochip Frappe (350 ML)', 'Sea Salt Dark Mocha Frappe (350 ML)', 'Spicy Banana Chips  60 Gm', 'Yellow Banana Chips 60 Gm']"
21716,['Madagascar Hot Chocolate (250 ML)']
21717,"['Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Hyderabadi Chicken Keema Pav', 'Berliners (Dark Choco Mousse Berliner)']"
21718,['Classic Frappe (350 ML)']
21719,"['Mix Berliner  2 Pcs (Nutella Berliner)', 'Mix Berliner  2 Pcs (Blueberry Cheese Cake Berliner)', 'Cappucino (250 ML)']"
21720,"['Hazelnut Frappe (350 ML)', 'Vietnamese (350 ML)']"
21721,"['Papparoti (Add On Nutella sauce)', 'Berliners (Lotus Biscoff Berliner)', 'Berliners (Nutella Berliner)', 'Baked Vada Pav', 'Baked Pav Bhaji', 'Hyderabadi Chicken Keema Pav', 'Chicken Calzone', 'Calzones Veg (Calzone Paneer)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
21722,"['Madagascar Chocochip Frappe (350 ML)', 'Madagascar Hot Chocolate (350 ML)', 'Madagascar Chocochip Frappe (450 ML)', 'Chicken Calzone']"
21723,"['Baked Vada Pav', 'Baked Pav Bhaji', 'Berliners (Nutella Berliner)']"
21724,['Iced Americano (350 Ml)']
21725,['Hot Chocolate (250 Ml)']
21726,"['Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)', 'Papparoti (Add On Nutella sauce)', 'Madagascar Hot Chocolate (350 ML)']"
21727,['Madagascar Hot Chocolate (350 ML)']
21728,['Classic Frappe (350 ML)']
21729,"['Cappucino (350 ML)', 'South Indian Filter Kaapi (250 ML)']"
21730,"['Cappucino (350 ML)', 'South Indian Filter Kaapi (250 ML)']"
21731,['ALMOND MILK (200 ML)']
21732,['Cappucino (250 ML)']
21733,"['Cappucino (350 ML)', 'Baked Vada Pav', 'Chicken Calzone']"
21734,"['Whole Wheat Ladi Pav 4 Pc', 'White Loaf Bread']"
21735,"['Sea Salt Dark Mocha (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'OAT MILK (200 ML)', 'OAT MILK (150 ML)']"
21736,['Cafe Mocha (350 ML)']
21737,"['South Indian Filter Kaapi (250 ML)', 'Papparoti (Plain)']"
21738,"['Pappa Roti (Plain)', 'Baked Vada Pav']"
21739,"['Vietnamese (350 ML)', 'Hazelnut Frappe (350 ML)']"
21740,"['Iced Latte (350 ML)', 'Hot Chocolate (250 ML)']"
21741,['South Indian Filter Kaapi (250 ML)']
21742,['Origanal South Indian Frappe (450 ML)']
21743,['South Indian Filter Kaapi (150 ML)']
21744,['Cappucino (250 ML)']
21745,['Hot Chocolate (250 Ml)']
21746,"['ESPRESSO (30 ML)', 'Hazelnut Frappe (450 ML)']"
21747,"['Iced Latte (350 ML)', 'Iced Latte (450 ML)', 'Add On Syrup (Add On Vanilla Syrup)', 'Cappucino (250 ML)', 'Hot Chocolate (250 ML)']"
21748,"['South Indian Filter Kaapi (250 ML)', 'Hot Chocolate (250 ML)']"
21749,"['Baked Pav Bhaji', 'Hyderabadi Soya Keema Pav']"
21750,"['Iced Latte (350 ML)', 'OAT MILK (200 ML)', 'Chicken Calzone', 'Hyderabadi Chicken Keema Pav']"
21751,['Almond Honey Latte (250 ML)']
21752,"['Iced Americano (350 ML)', 'ALMOND MILK (200 ML)']"
21753,"['Origanal South Indian Frappe (350 ML)', 'Baked Vada Pav']"
21754,['South Indian Filter Kaapi (150 ML)']
21755,"['Madagascar Chocochip Frappe (350 ML)', 'Spicy Banana Chips  60 Gm']"
21756,['Iced Americano (350 Ml)']
21757,['Cappucino (250 ML)']
21758,"['Kaapicino (250 ML)', 'Caramel Frappe (350 ML)']"
21759,"['Almond Frappe (350 ML)', 'Cold Brew']"
21760,['South Indian Filter Kaapi (250 ML)']
21761,['Berliners (Nutella Berliner)']
21762,"['Iced Americano (350 ML)', 'Add On Syrup (Add On Vanilla Syrup)', 'Baked Vada Pav', 'Hot Chocolate (250 ML)', 'Iced Americano (350 ML)', 'Add On Syrup (Add On Vanilla Syrup)']"
21763,['Classic Frappe (350 Ml)']
21764,"['Iced Mocha (450 ML)', 'Add On Syrup (Add On Vanilla Syrup)']"
21765,['Sea Salt Dark Mocha (250 ML)']
21766,['Origanal South Indian Frappe (350 ML)']
21767,"['Madagascar Hot Chocolate (250 ML)', 'Kaapicino (250 ML)', 'Cafe Latte (250 ML)', 'Hazelnut Frappe (350 ML)', 'Mix Tartlet 3 Pcs (chocolate Tartlet)', 'Mix Tartlet 3 Pcs (salted Caramel  tartlet)']"
21768,"['Bon Bon (350 ML)', 'Irish Americano (250 ML)', 'Berliners (Dark Choco Mousse Berliner)', 'Cafe Latte (250 ML)']"
21769,"['Iced Mocha (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'Baked Vada Pav', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
21770,['Bon Bon (350 ML)']
21771,"['Irish Americano (250 ML)', 'Americano (250 ML)', 'Chicken Calzone', 'Hyderabadi Chicken Keema Pav', 'Mix Berliner  2 Pcs (Lotus Biscoff Berliner)', 'Mix Berliner  2 Pcs (Dark Choco Mousse Berliner)']"
21772,"['Iced Americano (350 ML)', 'Cappucino (350 ML)', 'Add On Syrup (Add On Vanilla Syrup)', 'Hazelnut Frappe (350 ML)']"
21773,"['Hot Chocolate (250 ML)', 'ALMOND MILK (200 ML)']"
21774,['Vanilla Praline (350 ML)']
21775,"['Hot Chocolate (250 ML)', 'Hazelnut Frappe (350 ML)', 'Caramel Frappe (350 ML)']"
21776,['Hot Chocolate (250 ML)']
21777,"['Vietnamese (350 ML)', 'Almond Honey Latte (250 ML)', 'Hazelnut Frappe (350 ML)']"
21778,"['Hot Chocolate (250 ML)', 'Hazelnut Frappe (350 ML)', 'Mix Tartlet 3 Pcs (chocolate Tartlet)', 'Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)', 'Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet)']"
21779,['Americano (250 ML)']
21780,['Origanal South Indian Frappe (350 ML)']
21781,"['Cappucino (350 ML)', 'Iced Americano (350 ML)']"
21782,"['Berliners (Dark Choco Mousse Berliner)', 'Berliners (Lotus Biscoff Berliner)', 'Berliners (Nutella Berliner)']"
21783,"['Baked Vada Pav', 'Baked Pav Bhaji', 'Spicy Banana Chips 60 Gm']"
21784,['French Press']
21785,"['Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Mix Berliner  2 Pcs (Nutella Berliner)']"
21786,['Hot Chocolate (250 ML)']
21787,['Berliners (Lotus Biscoff Berliner)']
21788,['Cafe Mocha (350 ML)']
21789,"['Calzones Veg (Calzone Paneer)', 'Baked Vada Pav', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
21790,"['Iced Mocha (450 ML)', 'Hazelnut Frappe (450 ML)']"
21791,"['Tartlets (Kacha Nimbu Tartlet)', 'Vietnamese (350 ML)', 'Coconut Nankhatai (with Egg)']"
21792,"['Madagascar Chocochip Frappe (350 ML)', 'Madagascar Hot Chocolate (350 ML)']"
21793,"['Iced Latte (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'Madagascar Hot Chocolate (250 ML)']"
21794,"['Choco-crinkle-cookies (COMBO 3 PCS)', 'Berliners (Dark Choco Mousse Berliner)']"
21795,"['Berliners (Blueberry Cheese Cake Berliner)', 'Chicken Calzone', 'Calzones Veg (Calzone Veg)']"
21796,"['Calzones Veg (Calzone Paneer)', 'Cappucino (250 ML)']"
C2119,['Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS)']
C2120,['South Indian Filter Kaapi (150 ML)']
C2121,['South Indian Filter Kaapi (150 ML)']
C2122,['Origanal South Indian Frappe (350 ML)']
C2123,['Classic Frappe (350 ML)']
C2124,['Berliners (Nutella Berliner)']
C2125,['Rosella Cheesecake Berliner']
C2126,['Papparoti (Plain)']
C2127,['Papparoti (Plain)']
C2128,"['Baked Pav Bhaji', 'Baked Vada Pav']"
C2129,"['Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
C2130,['Rosella Cheesecake Berliner']
C2131,['Americano (250 ML)']
C2132,['Vietnamese (350 ML)']
C2133,['Origanal South Indian Frappe (350 ML)']
C2134,['Strawbery Rosella Frangipani Tart']
C2135,['Origanal South Indian Frappe (350 ML)']
C2136,"['Origanal South Indian Frappe (450 ML)', 'Madagascar Hot Chocolate (250 ML)']"
C2137,['Baked Vada Pav']
C2138,['Papparoti (Plain)']
C2139,['South Indian Filter Kaapi (150 ML)']
C2140,['Baked Vada Pav']
C2141,"['South Indian Filter Kaapi (250 ML)', 'Bon Bon (350 ML)', 'Chicken Calzone', 'Origanal South Indian Frappe (350 ML)', 'Tartlets (chocolate Tartlet)', 'Baba Budan Peak 250 Gm', 'Waves Of Malnad 250 GM']"
C2142,['Chicken Calzone']
C2143,['Kaapicino (350 ML)']
C2144,['South Indian Filter Kaapi (250 ML)']
C2145,['Cappucino (250 ML)']
C2146,"['Berliners (Nutella Berliner)', 'Berliners (Dark Choco Mousse Berliner)']"
C2147,['South Indian Filter Kaapi (250 ML)']
C2148,['Classic Frappe (350 ML)']
C2149,"['Baked Vada Pav', 'South Indian Filter Kaapi (250 ML)']"
C2150,['Chicken Calzone']
C2151,['Baked Pav Bhaji']
C2152,['South Indian Filter Kaapi (150 ML)']
C2153,['Classic Frappe (350 ML)']
C2154,['South Indian Filter Kaapi (250 ML)']
C2155,['Papparoti (Plain)']
C2156,"['Baked Vada Pav', 'South Indian Filter Kaapi (250 ML)']"
C2157,['Berliners (Nutella Berliner)']
C2158,['Papparoti (Plain)']
C2159,['South Indian Filter Kaapi (150 ML)']
C2160,"['South Indian Filter Kaapi (250 ML)', 'Papparoti (Plain)']"
C2161,['South Indian Filter Kaapi (250 ML)']
C2162,"['South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (150 ML)']"
C2163,['Papparoti (Add On Nutella sauce)']
C2164,['Baked Pav Bhaji']
C2165,['South Indian Filter Kaapi (250 ML)']
C2166,['South Indian Filter Kaapi (250 ML)']
C2167,['Vietnamese (350 ML)']
C2168,['Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']
C2169,['South Indian Filter Kaapi (150 ML)']
C2170,['Hazelnut Frappe (350 ML)']
C2171,"['Vanilla Praline (350 ML)', 'Hot Chocolate (250 ML)', 'South Indian Filter Kaapi (250 ML)']"
C2172,['Papparoti (Plain)']
C2173,['Baked Vada Pav']
C2174,['Calzones Veg (Calzone Paneer)']
C2175,"['Cappucino (250 ML)', 'Madagascar Hot Chocolate (250 ML)']"
C2176,['Cappucino (350 ML)']
C2177,['Papparoti (Plain)']
C2178,"['Baked Vada Pav', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon']"
C2179,"['Classic Frappe (350 ML)', 'Add On Syrup (Add On Caramel Syrup)']"
C2180,['Baked Vada Pav']
C2181,"['Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Cafe Mocha (250 ML)']"
C2182,['Vietnamese (350 ML)']
C2183,['Baked Vada Pav']
C2184,['Rosella Cheesecake Berliner']
C2185,['Papparoti (Plain)']
C2186,"['Origanal South Indian Frappe (350 ML)', 'Vietnamese (350 ML)']"
C2187,['Berliners (Nutella Berliner)']
C2188,['Vietnamese (350 ML)']
C2189,['Kaapicino (350 ML)']
C2190,['Baked Pav Bhaji']
C2191,['Hazelnut Frappe (350 ML)']
C2192,['South Indian Filter Kaapi (250 ML)']
C2193,"['South Indian Filter Kaapi (150 ML)', 'Origanal South Indian Frappe (350 ML)']"
C2194,['South Indian Filter Kaapi (150 ML)']
C2195,['Chicken Calzone']
C2196,['Baked Vada Pav']
C2197,['Origanal South Indian Frappe (350 ML)']
C2198,"['Tartlets (chocolate Tartlet)', 'Tartlets (Salted Caramel Tartlet)']"
C2199,"['Hyderabadi Chicken Keema Pav', 'Chicken Calzone']"
C2200,['Origanal South Indian Frappe (350 ML)']
C2201,['Americano (250 ML)']
C2202,['Tartlets (kodai cheese tartlet)']
C2203,['Papparoti (Plain)']
C2204,['Baked Vada Pav']
C2205,['Baked Vada Pav']
C2206,"['Hyderabadi Chicken Keema Pav', 'Americano (250 ML)']"
C2207,['Berliners (Nutella Berliner)']
C2208,['Papparoti (Add On Nutella sauce)']
C2209,"['South Indian Filter Kaapi (150 ML)', 'Berliners (Nutella Berliner)']"
C2210,"['South Indian Filter Kaapi (250 ML)', 'Americano (250 ML)']"
C2211,['Papparoti (Add On Nutella sauce)']
C2212,['Berliners (Nutella Berliner)']
C2213,['Baked Vada Pav']
C2214,['Papparoti (Plain)']
C2215,['South Indian Filter Kaapi (250 ML)']
C2216,['Americano (250 ML)']
C2217,['Papparoti (Add On Nutella sauce)']
C2218,['Calzones Veg (Calzone Paneer)']
C2219,"['Nariyal Irish Cream Frappe (450 ML)', 'Spicy Banana Chips 60 Gm', 'Yellow Banana Chips 60 Gm']"
C2220,['Origanal South Indian Frappe (350 ML)']
C2221,['South Indian Filter Kaapi (250 ML)']
C2222,['Papparoti (Plain)']
C2223,['South Indian Filter Kaapi (250 ML)']
C2224,['Calzones Veg (Calzone Veg)']
C2225,['Chicken Calzone']
C2226,['Americano (250 ML)']
C2227,['Berliners (Dark Choco Mousse Berliner)']
C2228,['Baked Vada Pav']
C2229,"['Baked Vada Pav', 'Calzones Veg (Calzone Veg)']"
C2230,"['Kaapicino (250 ML)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon']"
C2231,['Americano (250 ML)']
C2232,['Madagascar Chocochip Frappe (350 ML)']
C2233,['Papparoti (Add On Nutella sauce)']
C2234,['Vietnamese (350 ML)']
C2235,['South Indian Filter Kaapi (150 ML)']
C2236,['Vietnamese (350 ML)']
C2237,['South Indian Filter Kaapi (250 ML)']
C2238,['Papparoti (Add On Nutella sauce)']
C2239,['Baked Vada Pav']
C2240,"['Chicken Calzone', 'Baked Vada Pav']"
C2241,['South Indian Filter Kaapi (150 ML)']
C2242,['South Indian Filter Kaapi (150 ML)']
C2243,['Hyderabadi Chicken Keema Pav']
C2244,['Hyderabadi Chicken Keema Pav']
C2245,['Tartlets (Salted Caramel Tartlet)']
C2246,['Origanal South Indian Frappe (350 ML)']
C2247,"['South Indian Filter Kaapi (250 ML)', 'Baked Vada Pav']"
C2248,['Papparoti (Plain)']
C2249,['Calzones Veg (Calzone Veg)']
C2250,['Hazelnut Frappe (350 ML)']
C2251,['Berliners (Dark Choco Mousse Berliner)']
C2252,['Origanal South Indian Frappe (450 ML)']
